1708150239.548825 P  %CPU     PID USER      PR  NI    VIRT    RES    SHR S  %MEM     TIME+ COMMAND
1708169032.506864 4  99.3  169167 root       0 -20    8380   1096    992 R   0.0   4:29.34 test-cpu-determinism.clogt.exe
1708169033.870321 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   4:30.70 test-cpu-determinism.clogt.exe
1708169035.255219 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   4:32.09 test-cpu-determinism.clogt.exe
1708169036.623063 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   4:33.46 test-cpu-determinism.clogt.exe
1708169037.994154 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   4:34.83 test-cpu-determinism.clogt.exe
1708169039.375911 4  99.3  169167 root       0 -20    8380   1096    992 R   0.0   4:36.20 test-cpu-determinism.clogt.exe
1708169040.759319 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   4:37.59 test-cpu-determinism.clogt.exe
1708169042.139039 4  99.3  169167 root       0 -20    8380   1096    992 R   0.0   4:38.97 test-cpu-determinism.clogt.exe
1708169043.519683 P  %CPU     PID USER      PR  NI    VIRT    RES    SHR S  %MEM     TIME+ COMMAND
1708169043.519785 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   4:40.35 test-cpu-determinism.clogt.exe
1708169044.906066 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   4:41.74 test-cpu-determinism.clogt.exe
1708169046.291585 4  99.3  169167 root       0 -20    8380   1096    992 R   0.0   4:43.12 test-cpu-determinism.clogt.exe
1708169047.651779 4  99.3  169167 root       0 -20    8380   1096    992 R   0.0   4:44.48 test-cpu-determinism.clogt.exe
1708169049.039697 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   4:45.87 test-cpu-determinism.clogt.exe
1708169050.373146 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   4:47.21 test-cpu-determinism.clogt.exe
1708169051.726000 4  99.3  169167 root       0 -20    8380   1096    992 R   0.0   4:48.55 test-cpu-determinism.clogt.exe
1708169053.130242 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   4:49.96 test-cpu-determinism.clogt.exe
1708169053.132565 4   0.7  169164 simon     20   0    8384   1004    916 S   0.0   0:00.02 tee test-cpu-determinism.clogt.2.stdout.log
1708169054.515848 4  99.3  169167 root       0 -20    8380   1096    992 R   0.0   4:51.35 test-cpu-determinism.clogt.exe
1708169055.898773 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   4:52.73 test-cpu-determinism.clogt.exe
1708169057.303767 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   4:54.13 test-cpu-determinism.clogt.exe
1708169058.836465 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   4:55.67 test-cpu-determinism.clogt.exe
1708169060.242035 4  90.9  169167 root       0 -20    8380   1096    992 R   0.0   4:57.07 test-cpu-determinism.clogt.exe
1708169061.627230 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   4:58.46 test-cpu-determinism.clogt.exe
1708169063.006393 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   4:59.84 test-cpu-determinism.clogt.exe
1708169064.370338 4  99.3  169167 root       0 -20    8380   1096    992 R   0.0   5:01.20 test-cpu-determinism.clogt.exe
1708169065.741830 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   5:02.57 test-cpu-determinism.clogt.exe
1708169067.128934 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   5:03.96 test-cpu-determinism.clogt.exe
1708169068.532881 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   5:05.37 test-cpu-determinism.clogt.exe
1708169069.911782 4  98.6  169167 root       0 -20    8380   1096    992 R   0.0   5:06.74 test-cpu-determinism.clogt.exe
1708169071.298718 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   5:08.13 test-cpu-determinism.clogt.exe
1708169072.684359 4  99.3  169167 root       0 -20    8380   1096    992 R   0.0   5:09.51 test-cpu-determinism.clogt.exe
1708169074.075264 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   5:10.90 test-cpu-determinism.clogt.exe
1708169075.473460 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   5:12.30 test-cpu-determinism.clogt.exe
1708169076.873743 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   5:13.70 test-cpu-determinism.clogt.exe
1708169078.263160 4  99.3  169167 root       0 -20    8380   1096    992 R   0.0   5:15.09 test-cpu-determinism.clogt.exe
1708169079.653381 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   5:16.48 test-cpu-determinism.clogt.exe
1708169081.015707 4  99.3  169167 root       0 -20    8380   1096    992 R   0.0   5:17.84 test-cpu-determinism.clogt.exe
1708169082.381965 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   5:19.21 test-cpu-determinism.clogt.exe
1708169083.746291 4  99.3  169167 root       0 -20    8380   1096    992 R   0.0   5:20.57 test-cpu-determinism.clogt.exe
1708169085.126811 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   5:21.96 test-cpu-determinism.clogt.exe
1708169086.506037 4  99.3  169167 root       0 -20    8380   1096    992 R   0.0   5:23.33 test-cpu-determinism.clogt.exe
1708169087.892675 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   5:24.72 test-cpu-determinism.clogt.exe
1708169089.281188 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   5:26.11 test-cpu-determinism.clogt.exe
1708169090.690117 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   5:27.52 test-cpu-determinism.clogt.exe
1708169092.119557 4  99.3  169167 root       0 -20    8380   1096    992 R   0.0   5:28.94 test-cpu-determinism.clogt.exe
1708169093.505953 4  98.6  169167 root       0 -20    8380   1096    992 R   0.0   5:30.34 test-cpu-determinism.clogt.exe
1708169094.882740 4  99.3  169167 root       0 -20    8380   1096    992 R   0.0   5:31.70 test-cpu-determinism.clogt.exe
1708169096.256449 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   5:33.08 test-cpu-determinism.clogt.exe
1708169097.649093 4  99.3  169167 root       0 -20    8380   1096    992 R   0.0   5:34.47 test-cpu-determinism.clogt.exe
1708169099.016572 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   5:35.84 test-cpu-determinism.clogt.exe
1708169100.399233 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   5:37.22 test-cpu-determinism.clogt.exe
1708169101.777463 4  97.9  169167 root       0 -20    8380   1096    992 R   0.0   5:38.60 test-cpu-determinism.clogt.exe
1708169103.150129 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   5:39.97 test-cpu-determinism.clogt.exe
1708169104.539744 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   5:41.36 test-cpu-determinism.clogt.exe
1708169105.918996 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   5:42.74 test-cpu-determinism.clogt.exe
1708169107.304953 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   5:44.13 test-cpu-determinism.clogt.exe
1708169108.720064 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   5:45.54 test-cpu-determinism.clogt.exe
1708169110.110868 P  %CPU     PID USER      PR  NI    VIRT    RES    SHR S  %MEM     TIME+ COMMAND
1708169110.110974 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   5:46.93 test-cpu-determinism.clogt.exe
1708169111.480125 4  98.6  169167 root       0 -20    8380   1096    992 R   0.0   5:48.30 test-cpu-determinism.clogt.exe
1708169112.928182 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   5:49.75 test-cpu-determinism.clogt.exe
1708169114.290264 4  93.8  169167 root       0 -20    8380   1096    992 R   0.0   5:51.11 test-cpu-determinism.clogt.exe
1708169115.660590 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   5:52.49 test-cpu-determinism.clogt.exe
1708169117.037626 4  99.3  169167 root       0 -20    8380   1096    992 R   0.0   5:53.86 test-cpu-determinism.clogt.exe
1708169118.402884 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   5:55.23 test-cpu-determinism.clogt.exe
1708169119.764647 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   5:56.59 test-cpu-determinism.clogt.exe
1708169121.172803 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   5:58.00 test-cpu-determinism.clogt.exe
1708169122.569436 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   5:59.39 test-cpu-determinism.clogt.exe
1708169123.949882 4  99.3  169167 root       0 -20    8380   1096    992 R   0.0   6:00.77 test-cpu-determinism.clogt.exe
1708169125.335109 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   6:02.16 test-cpu-determinism.clogt.exe
1708169126.708496 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   6:03.53 test-cpu-determinism.clogt.exe
1708169128.098703 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   6:04.92 test-cpu-determinism.clogt.exe
1708169129.452292 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   6:06.27 test-cpu-determinism.clogt.exe
1708169130.867128 4  99.3  169167 root       0 -20    8380   1096    992 R   0.0   6:07.69 test-cpu-determinism.clogt.exe
1708169132.252613 4  97.9  169167 root       0 -20    8380   1096    992 R   0.0   6:09.07 test-cpu-determinism.clogt.exe
1708169133.635204 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   6:10.46 test-cpu-determinism.clogt.exe
1708169135.017451 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   6:11.84 test-cpu-determinism.clogt.exe
1708169136.388529 4  99.3  169167 root       0 -20    8380   1096    992 R   0.0   6:13.21 test-cpu-determinism.clogt.exe
1708169137.771301 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   6:14.59 test-cpu-determinism.clogt.exe
1708169139.152579 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   6:15.98 test-cpu-determinism.clogt.exe
1708169140.550511 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   6:17.37 test-cpu-determinism.clogt.exe
1708169141.963898 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   6:18.77 test-cpu-determinism.clogt.exe
1708169143.336195 4  98.6  169167 root       0 -20    8380   1096    992 R   0.0   6:20.16 test-cpu-determinism.clogt.exe
1708169144.713120 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   6:21.54 test-cpu-determinism.clogt.exe
1708169146.097318 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   6:22.92 test-cpu-determinism.clogt.exe
1708169147.618653 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   6:24.44 test-cpu-determinism.clogt.exe
1708169149.064642 4  92.9  169167 root       0 -20    8380   1096    992 R   0.0   6:25.89 test-cpu-determinism.clogt.exe
1708169150.440537 4  97.9  169167 root       0 -20    8380   1096    992 R   0.0   6:27.26 test-cpu-determinism.clogt.exe
1708169151.827884 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   6:28.65 test-cpu-determinism.clogt.exe
1708169153.204780 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   6:30.03 test-cpu-determinism.clogt.exe
1708169154.567652 4  99.3  169167 root       0 -20    8380   1096    992 R   0.0   6:31.39 test-cpu-determinism.clogt.exe
1708169154.571884 4   0.7   64015 root      20   0       0      0      0 I   0.0   0:02.02 [kworker/4:2-events]
1708169155.957428 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   6:32.78 test-cpu-determinism.clogt.exe
1708169157.327613 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   6:34.15 test-cpu-determinism.clogt.exe
1708169158.736363 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   6:35.55 test-cpu-determinism.clogt.exe
1708169160.115916 4  99.3  169167 root       0 -20    8380   1096    992 R   0.0   6:36.93 test-cpu-determinism.clogt.exe
1708169161.534472 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   6:38.35 test-cpu-determinism.clogt.exe
1708169162.916410 4  98.6  169167 root       0 -20    8380   1096    992 R   0.0   6:39.74 test-cpu-determinism.clogt.exe
1708169164.444585 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   6:41.25 test-cpu-determinism.clogt.exe
1708169165.868086 4  92.9  169167 root       0 -20    8380   1096    992 R   0.0   6:42.69 test-cpu-determinism.clogt.exe
1708169167.225008 4  98.6  169167 root       0 -20    8380   1096    992 R   0.0   6:44.05 test-cpu-determinism.clogt.exe
1708169168.613339 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   6:45.44 test-cpu-determinism.clogt.exe
1708169170.006999 4  98.6  169167 root       0 -20    8380   1096    992 R   0.0   6:46.83 test-cpu-determinism.clogt.exe
1708169171.430025 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   6:48.25 test-cpu-determinism.clogt.exe
1708169172.981378 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   6:49.80 test-cpu-determinism.clogt.exe
1708169174.384972 4  91.0  169167 root       0 -20    8380   1096    992 R   0.0   6:51.21 test-cpu-determinism.clogt.exe
1708169175.762741 4  99.3  169167 root       0 -20    8380   1096    992 R   0.0   6:52.58 test-cpu-determinism.clogt.exe
1708169177.137362 P  %CPU     PID USER      PR  NI    VIRT    RES    SHR S  %MEM     TIME+ COMMAND
1708169177.137459 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   6:53.96 test-cpu-determinism.clogt.exe
1708169178.528316 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   6:55.34 test-cpu-determinism.clogt.exe
1708169179.917952 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   6:56.73 test-cpu-determinism.clogt.exe
1708169181.288847 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   6:58.10 test-cpu-determinism.clogt.exe
1708169182.678709 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   6:59.49 test-cpu-determinism.clogt.exe
1708169184.066964 4  98.6  169167 root       0 -20    8380   1096    992 R   0.0   7:00.88 test-cpu-determinism.clogt.exe
1708169185.449404 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   7:02.26 test-cpu-determinism.clogt.exe
1708169186.837996 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   7:03.65 test-cpu-determinism.clogt.exe
1708169188.219394 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   7:05.03 test-cpu-determinism.clogt.exe
1708169189.652548 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   7:06.46 test-cpu-determinism.clogt.exe
1708169191.035695 4  97.9  169167 root       0 -20    8380   1096    992 R   0.0   7:07.85 test-cpu-determinism.clogt.exe
1708169192.476853 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   7:09.29 test-cpu-determinism.clogt.exe
1708169193.985653 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   7:10.80 test-cpu-determinism.clogt.exe
1708169195.366317 4  92.0  169167 root       0 -20    8380   1096    992 R   0.0   7:12.18 test-cpu-determinism.clogt.exe
1708169196.749167 4  99.3  169167 root       0 -20    8380   1096    992 R   0.0   7:13.56 test-cpu-determinism.clogt.exe
1708169198.157881 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   7:14.97 test-cpu-determinism.clogt.exe
1708169199.569838 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   7:16.39 test-cpu-determinism.clogt.exe
1708169200.916680 4  98.5  169167 root       0 -20    8380   1096    992 R   0.0   7:17.74 test-cpu-determinism.clogt.exe
1708169202.419563 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   7:19.24 test-cpu-determinism.clogt.exe
1708169203.809852 4  91.4  169167 root       0 -20    8380   1096    992 R   0.0   7:20.63 test-cpu-determinism.clogt.exe
1708169205.218855 4  99.3  169167 root       0 -20    8380   1096    992 R   0.0   7:22.04 test-cpu-determinism.clogt.exe
1708169206.607154 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   7:23.43 test-cpu-determinism.clogt.exe
1708169208.002620 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   7:24.82 test-cpu-determinism.clogt.exe
1708169209.422644 4  97.9  169167 root       0 -20    8380   1096    992 R   0.0   7:26.23 test-cpu-determinism.clogt.exe
1708169210.799599 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   7:27.61 test-cpu-determinism.clogt.exe
1708169212.180024 4  99.3  169167 root       0 -20    8380   1096    992 R   0.0   7:28.99 test-cpu-determinism.clogt.exe
1708169213.559277 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   7:30.37 test-cpu-determinism.clogt.exe
1708169214.930078 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   7:31.75 test-cpu-determinism.clogt.exe
1708169216.335370 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   7:33.15 test-cpu-determinism.clogt.exe
1708169217.712712 4  99.3  169167 root       0 -20    8380   1096    992 R   0.0   7:34.53 test-cpu-determinism.clogt.exe
1708169219.099899 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   7:35.91 test-cpu-determinism.clogt.exe
1708169220.626899 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   7:37.44 test-cpu-determinism.clogt.exe
1708169221.969878 4  90.5  169167 root       0 -20    8380   1096    992 R   0.0   7:38.78 test-cpu-determinism.clogt.exe
1708169223.356300 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   7:40.16 test-cpu-determinism.clogt.exe
1708169224.754555 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   7:41.56 test-cpu-determinism.clogt.exe
1708169226.109800 4  99.3  169167 root       0 -20    8380   1096    992 R   0.0   7:42.92 test-cpu-determinism.clogt.exe
1708169227.504352 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   7:44.32 test-cpu-determinism.clogt.exe
1708169228.887178 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   7:45.70 test-cpu-determinism.clogt.exe
1708169230.249783 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   7:47.06 test-cpu-determinism.clogt.exe
1708169231.654506 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   7:48.46 test-cpu-determinism.clogt.exe
1708169233.023351 4  99.3  169167 root       0 -20    8380   1096    992 R   0.0   7:49.83 test-cpu-determinism.clogt.exe
1708169234.419860 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   7:51.23 test-cpu-determinism.clogt.exe
1708169235.829936 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   7:52.64 test-cpu-determinism.clogt.exe
1708169237.234636 4  97.9  169167 root       0 -20    8380   1096    992 R   0.0   7:54.04 test-cpu-determinism.clogt.exe
1708169238.584987 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   7:55.40 test-cpu-determinism.clogt.exe
1708169239.966581 4  99.3  169167 root       0 -20    8380   1096    992 R   0.0   7:56.78 test-cpu-determinism.clogt.exe
1708169241.347710 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   7:58.16 test-cpu-determinism.clogt.exe
1708169242.878897 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   7:59.69 test-cpu-determinism.clogt.exe
1708169244.263322 4  91.4  169167 root       0 -20    8380   1096    992 R   0.0   8:01.07 test-cpu-determinism.clogt.exe
1708169245.646668 P  %CPU     PID USER      PR  NI    VIRT    RES    SHR S  %MEM     TIME+ COMMAND
1708169245.646770 4  99.3  169167 root       0 -20    8380   1096    992 R   0.0   8:02.46 test-cpu-determinism.clogt.exe
1708169247.072916 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   8:03.89 test-cpu-determinism.clogt.exe
1708169248.448658 4  99.3  169167 root       0 -20    8380   1096    992 R   0.0   8:05.26 test-cpu-determinism.clogt.exe
1708169249.839533 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   8:06.65 test-cpu-determinism.clogt.exe
1708169251.213137 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   8:08.03 test-cpu-determinism.clogt.exe
1708169252.584988 4  99.3  169167 root       0 -20    8380   1096    992 R   0.0   8:09.40 test-cpu-determinism.clogt.exe
1708169253.968837 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   8:10.78 test-cpu-determinism.clogt.exe
1708169255.353937 4  99.3  169167 root       0 -20    8380   1096    992 R   0.0   8:12.16 test-cpu-determinism.clogt.exe
1708169256.718055 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   8:13.53 test-cpu-determinism.clogt.exe
1708169258.099769 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   8:14.92 test-cpu-determinism.clogt.exe
1708169259.642520 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   8:16.45 test-cpu-determinism.clogt.exe
1708169259.645783 4   0.7  169164 simon     20   0    8384   1004    916 S   0.0   0:00.03 tee test-cpu-determinism.clogt.2.stdout.log
1708169261.075417 4  92.3  169167 root       0 -20    8380   1096    992 R   0.0   8:17.88 test-cpu-determinism.clogt.exe
1708169262.490483 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   8:19.29 test-cpu-determinism.clogt.exe
1708169263.908091 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   8:20.71 test-cpu-determinism.clogt.exe
1708169265.288620 4  97.2  169167 root       0 -20    8380   1096    992 R   0.0   8:22.09 test-cpu-determinism.clogt.exe
1708169266.679545 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   8:23.49 test-cpu-determinism.clogt.exe
1708169268.062547 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   8:24.87 test-cpu-determinism.clogt.exe
1708169269.447352 4  99.3  169167 root       0 -20    8380   1096    992 R   0.0   8:26.25 test-cpu-determinism.clogt.exe
1708169270.818439 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   8:27.62 test-cpu-determinism.clogt.exe
1708169272.211756 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   8:29.01 test-cpu-determinism.clogt.exe
1708169273.600637 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   8:30.41 test-cpu-determinism.clogt.exe
1708169274.954200 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   8:31.76 test-cpu-determinism.clogt.exe
1708169276.343781 4  99.3  169167 root       0 -20    8380   1096    992 R   0.0   8:33.15 test-cpu-determinism.clogt.exe
1708169277.718100 4  99.3  169167 root       0 -20    8380   1096    992 R   0.0   8:34.52 test-cpu-determinism.clogt.exe
1708169279.116857 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   8:35.92 test-cpu-determinism.clogt.exe
1708169280.495360 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   8:37.30 test-cpu-determinism.clogt.exe
1708169281.972930 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   8:38.78 test-cpu-determinism.clogt.exe
1708169283.377213 4  94.6  169167 root       0 -20    8380   1096    992 R   0.0   8:40.18 test-cpu-determinism.clogt.exe
1708169284.840365 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   8:41.65 test-cpu-determinism.clogt.exe
1708169286.356510 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   8:43.16 test-cpu-determinism.clogt.exe
1708169287.752202 4  91.5  169167 root       0 -20    8380   1096    992 R   0.0   8:44.56 test-cpu-determinism.clogt.exe
1708169289.117249 4  98.6  169167 root       0 -20    8380   1096    992 R   0.0   8:45.92 test-cpu-determinism.clogt.exe
1708169290.493786 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   8:47.30 test-cpu-determinism.clogt.exe
1708169291.876323 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   8:48.69 test-cpu-determinism.clogt.exe
1708169293.261888 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   8:50.07 test-cpu-determinism.clogt.exe
1708169294.618822 4  99.3  169167 root       0 -20    8380   1096    992 R   0.0   8:51.43 test-cpu-determinism.clogt.exe
1708169296.013052 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   8:52.82 test-cpu-determinism.clogt.exe
1708169297.492808 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   8:54.30 test-cpu-determinism.clogt.exe
1708169298.848834 4  95.1  169167 root       0 -20    8380   1096    992 R   0.0   8:55.65 test-cpu-determinism.clogt.exe
1708169300.237696 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   8:57.05 test-cpu-determinism.clogt.exe
1708169301.624288 4  98.6  169167 root       0 -20    8380   1096    992 R   0.0   8:58.43 test-cpu-determinism.clogt.exe
1708169303.102775 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   8:59.91 test-cpu-determinism.clogt.exe
1708169304.477741 4  95.1  169167 root       0 -20    8380   1096    992 R   0.0   9:01.28 test-cpu-determinism.clogt.exe
1708169305.879342 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   9:02.68 test-cpu-determinism.clogt.exe
1708169307.248605 4  97.9  169167 root       0 -20    8380   1096    992 R   0.0   9:04.06 test-cpu-determinism.clogt.exe
1708169308.632893 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   9:05.44 test-cpu-determinism.clogt.exe
1708169310.012385 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   9:06.82 test-cpu-determinism.clogt.exe
1708169311.370606 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   9:08.18 test-cpu-determinism.clogt.exe
1708169312.748567 P  %CPU     PID USER      PR  NI    VIRT    RES    SHR S  %MEM     TIME+ COMMAND
1708169312.748665 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   9:09.56 test-cpu-determinism.clogt.exe
1708169314.119418 4  98.6  169167 root       0 -20    8380   1096    992 R   0.0   9:10.92 test-cpu-determinism.clogt.exe
1708169315.527796 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   9:12.33 test-cpu-determinism.clogt.exe
1708169316.904769 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   9:13.71 test-cpu-determinism.clogt.exe
1708169318.433018 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   9:15.24 test-cpu-determinism.clogt.exe
1708169319.833628 4  93.3  169167 root       0 -20    8380   1096    992 R   0.0   9:16.64 test-cpu-determinism.clogt.exe
1708169321.264848 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   9:18.07 test-cpu-determinism.clogt.exe
1708169322.679100 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   9:19.49 test-cpu-determinism.clogt.exe
1708169324.177549 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   9:20.99 test-cpu-determinism.clogt.exe
1708169325.542060 4  91.9  169167 root       0 -20    8380   1096    992 R   0.0   9:22.35 test-cpu-determinism.clogt.exe
1708169326.890183 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   9:23.70 test-cpu-determinism.clogt.exe
1708169328.234455 4  99.3  169167 root       0 -20    8380   1096    992 R   0.0   9:25.04 test-cpu-determinism.clogt.exe
1708169329.601065 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   9:26.41 test-cpu-determinism.clogt.exe
1708169330.943039 4  98.5  169167 root       0 -20    8380   1096    992 R   0.0   9:27.75 test-cpu-determinism.clogt.exe
1708169332.284710 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   9:29.09 test-cpu-determinism.clogt.exe
1708169333.779952 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   9:30.58 test-cpu-determinism.clogt.exe
1708169335.203251 4  91.0  169167 root       0 -20    8380   1096    992 R   0.0   9:32.00 test-cpu-determinism.clogt.exe
1708169336.607437 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   9:33.41 test-cpu-determinism.clogt.exe
1708169338.043463 4  99.9  169167 root       0 -20    8380   1096    992 R   0.0   9:34.85 test-cpu-determinism.clogt.exe
1708169339.419913 4  94.5  169167 root       0 -20    8380   1096    992 R   0.0   9:36.22 test-cpu-determinism.clogt.exe
