1708140731.711486 P  %CPU     PID USER      PR  NI    VIRT    RES    SHR S  %MEM     TIME+ COMMAND
1708146820.386503 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   1:10.64 test-cpu-determinism.rdtsc.exe
1708146821.498103 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   1:11.75 test-cpu-determinism.rdtsc.exe
1708146822.611058 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   1:12.86 test-cpu-determinism.rdtsc.exe
1708146823.713392 4  99.1   94475 root       0 -20    8380   1136   1032 R   0.0   1:13.96 test-cpu-determinism.rdtsc.exe
1708146824.813084 4  99.1   94475 root       0 -20    8380   1136   1032 R   0.0   1:15.05 test-cpu-determinism.rdtsc.exe
1708146825.923634 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   1:16.17 test-cpu-determinism.rdtsc.exe
1708146827.039940 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   1:17.28 test-cpu-determinism.rdtsc.exe
1708146828.150626 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   1:18.39 test-cpu-determinism.rdtsc.exe
1708146829.261251 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   1:19.51 test-cpu-determinism.rdtsc.exe
1708146830.369825 4  99.1   94475 root       0 -20    8380   1136   1032 R   0.0   1:20.61 test-cpu-determinism.rdtsc.exe
1708146831.473225 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   1:21.72 test-cpu-determinism.rdtsc.exe
1708146832.580681 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   1:22.82 test-cpu-determinism.rdtsc.exe
1708146833.692145 4  99.9   94475 root       0 -20    8380   1136   1032 S   0.0   1:23.94 test-cpu-determinism.rdtsc.exe
1708146834.798352 4  98.2   94475 root       0 -20    8380   1136   1032 R   0.0   1:25.03 test-cpu-determinism.rdtsc.exe
1708146835.907439 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   1:26.14 test-cpu-determinism.rdtsc.exe
1708146837.015769 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   1:27.25 test-cpu-determinism.rdtsc.exe
1708146838.129433 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   1:28.37 test-cpu-determinism.rdtsc.exe
1708146839.238342 4  99.1   94475 root       0 -20    8380   1136   1032 R   0.0   1:29.47 test-cpu-determinism.rdtsc.exe
1708146840.342162 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   1:30.58 test-cpu-determinism.rdtsc.exe
1708146841.450183 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   1:31.69 test-cpu-determinism.rdtsc.exe
1708146842.558454 4  99.1   94475 root       0 -20    8380   1136   1032 R   0.0   1:32.79 test-cpu-determinism.rdtsc.exe
1708146843.662712 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   1:33.90 test-cpu-determinism.rdtsc.exe
1708146844.770908 P  %CPU     PID USER      PR  NI    VIRT    RES    SHR S  %MEM     TIME+ COMMAND
1708146844.770937 4  99.1   94475 root       0 -20    8380   1136   1032 R   0.0   1:34.99 test-cpu-determinism.rdtsc.exe
1708146845.878163 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   1:36.10 test-cpu-determinism.rdtsc.exe
1708146846.986612 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   1:37.21 test-cpu-determinism.rdtsc.exe
1708146848.096055 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   1:38.32 test-cpu-determinism.rdtsc.exe
1708146849.199469 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   1:39.42 test-cpu-determinism.rdtsc.exe
1708146850.311877 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   1:40.53 test-cpu-determinism.rdtsc.exe
1708146851.429673 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   1:41.65 test-cpu-determinism.rdtsc.exe
1708146851.429699 4   0.9   64015 root      20   0       0      0      0 I   0.0   0:00.36 [kworker/4:2-mm_percpu_wq]
1708146852.537071 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   1:42.76 test-cpu-determinism.rdtsc.exe
1708146853.651206 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   1:43.87 test-cpu-determinism.rdtsc.exe
1708146854.763901 4  99.1   94475 root       0 -20    8380   1136   1032 R   0.0   1:44.97 test-cpu-determinism.rdtsc.exe
1708146855.873749 4  99.1   94475 root       0 -20    8380   1136   1032 R   0.0   1:46.08 test-cpu-determinism.rdtsc.exe
1708146856.981070 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   1:47.19 test-cpu-determinism.rdtsc.exe
1708146858.093497 4  99.1   94475 root       0 -20    8380   1136   1032 R   0.0   1:48.30 test-cpu-determinism.rdtsc.exe
1708146859.207502 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   1:49.41 test-cpu-determinism.rdtsc.exe
1708146860.314460 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   1:50.52 test-cpu-determinism.rdtsc.exe
1708146861.428529 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   1:51.63 test-cpu-determinism.rdtsc.exe
1708146862.539552 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   1:52.75 test-cpu-determinism.rdtsc.exe
1708146863.651133 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   1:53.86 test-cpu-determinism.rdtsc.exe
1708146864.762902 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   1:54.98 test-cpu-determinism.rdtsc.exe
1708146865.883645 4  98.2   94475 root       0 -20    8380   1136   1032 R   0.0   1:56.08 test-cpu-determinism.rdtsc.exe
1708146866.993201 4  99.1   94475 root       0 -20    8380   1136   1032 R   0.0   1:57.19 test-cpu-determinism.rdtsc.exe
1708146868.114181 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   1:58.31 test-cpu-determinism.rdtsc.exe
1708146869.228167 4  99.1   94475 root       0 -20    8380   1136   1032 R   0.0   1:59.42 test-cpu-determinism.rdtsc.exe
1708146870.336306 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   2:00.53 test-cpu-determinism.rdtsc.exe
1708146871.441911 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   2:01.64 test-cpu-determinism.rdtsc.exe
1708146872.548386 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   2:02.74 test-cpu-determinism.rdtsc.exe
1708146873.670177 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   2:03.87 test-cpu-determinism.rdtsc.exe
1708146874.783063 4  98.2   94475 root       0 -20    8380   1136   1032 R   0.0   2:04.98 test-cpu-determinism.rdtsc.exe
1708146875.895455 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   2:06.09 test-cpu-determinism.rdtsc.exe
1708146875.895484 4  96.4   86943 simon     39  19   13364   3920   3616 R   0.0  31:47.95 perl -e while(1){} if(0){chew_cpu_forever}
1708146877.007020 4  99.1   94475 root       0 -20    8380   1136   1032 R   0.0   2:07.20 test-cpu-determinism.rdtsc.exe
1708146878.115253 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   2:08.31 test-cpu-determinism.rdtsc.exe
1708146879.223489 4  99.1   94475 root       0 -20    8380   1136   1032 R   0.0   2:09.41 test-cpu-determinism.rdtsc.exe
1708146880.335416 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   2:10.53 test-cpu-determinism.rdtsc.exe
1708146881.452348 4  99.1   94475 root       0 -20    8380   1136   1032 R   0.0   2:11.64 test-cpu-determinism.rdtsc.exe
1708146882.567539 4  99.1   94475 root       0 -20    8380   1136   1032 R   0.0   2:12.75 test-cpu-determinism.rdtsc.exe
1708146883.681518 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   2:13.88 test-cpu-determinism.rdtsc.exe
1708146884.800737 4  99.1   94475 root       0 -20    8380   1136   1032 R   0.0   2:14.99 test-cpu-determinism.rdtsc.exe
1708146885.917274 4  99.1   94475 root       0 -20    8380   1136   1032 R   0.0   2:16.10 test-cpu-determinism.rdtsc.exe
1708146887.029074 4  99.1   94475 root       0 -20    8380   1136   1032 R   0.0   2:17.20 test-cpu-determinism.rdtsc.exe
1708146888.134264 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   2:18.31 test-cpu-determinism.rdtsc.exe
1708146889.241267 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   2:19.42 test-cpu-determinism.rdtsc.exe
1708146890.348294 4  99.1   94475 root       0 -20    8380   1136   1032 R   0.0   2:20.52 test-cpu-determinism.rdtsc.exe
1708146891.454722 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   2:21.63 test-cpu-determinism.rdtsc.exe
1708146892.564792 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   2:22.74 test-cpu-determinism.rdtsc.exe
1708146893.671907 4  98.2   94475 root       0 -20    8380   1136   1032 R   0.0   2:23.84 test-cpu-determinism.rdtsc.exe
1708146894.778624 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   2:24.95 test-cpu-determinism.rdtsc.exe
1708146895.890178 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   2:26.07 test-cpu-determinism.rdtsc.exe
1708146896.997558 P  %CPU     PID USER      PR  NI    VIRT    RES    SHR S  %MEM     TIME+ COMMAND
1708146896.997588 4  98.2   94475 root       0 -20    8380   1136   1032 R   0.0   2:27.16 test-cpu-determinism.rdtsc.exe
1708146898.105242 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   2:28.27 test-cpu-determinism.rdtsc.exe
1708146899.211621 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   2:29.37 test-cpu-determinism.rdtsc.exe
1708146900.318231 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   2:30.48 test-cpu-determinism.rdtsc.exe
1708146901.426736 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   2:31.59 test-cpu-determinism.rdtsc.exe
1708146902.535897 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   2:32.70 test-cpu-determinism.rdtsc.exe
1708146903.638551 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   2:33.81 test-cpu-determinism.rdtsc.exe
1708146904.749459 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   2:34.92 test-cpu-determinism.rdtsc.exe
1708146905.852657 4  99.1   94475 root       0 -20    8380   1136   1032 R   0.0   2:36.02 test-cpu-determinism.rdtsc.exe
1708146906.960396 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   2:37.13 test-cpu-determinism.rdtsc.exe
1708146908.063979 4  98.2   94475 root       0 -20    8380   1136   1032 R   0.0   2:38.22 test-cpu-determinism.rdtsc.exe
1708146909.171450 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   2:39.33 test-cpu-determinism.rdtsc.exe
1708146910.278513 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   2:40.44 test-cpu-determinism.rdtsc.exe
1708146911.384598 4  99.1   94475 root       0 -20    8380   1136   1032 R   0.0   2:41.54 test-cpu-determinism.rdtsc.exe
1708146912.488830 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   2:42.65 test-cpu-determinism.rdtsc.exe
1708146913.594907 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   2:43.76 test-cpu-determinism.rdtsc.exe
1708146914.703621 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   2:44.86 test-cpu-determinism.rdtsc.exe
1708146915.812414 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   2:45.97 test-cpu-determinism.rdtsc.exe
1708146916.916710 4  99.1   94475 root       0 -20    8380   1136   1032 R   0.0   2:47.07 test-cpu-determinism.rdtsc.exe
1708146918.025379 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   2:48.18 test-cpu-determinism.rdtsc.exe
1708146919.134725 4  99.1   94475 root       0 -20    8380   1136   1032 R   0.0   2:49.28 test-cpu-determinism.rdtsc.exe
1708146920.242494 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   2:50.39 test-cpu-determinism.rdtsc.exe
1708146921.350859 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   2:51.50 test-cpu-determinism.rdtsc.exe
1708146922.458042 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   2:52.61 test-cpu-determinism.rdtsc.exe
1708146923.566842 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   2:53.72 test-cpu-determinism.rdtsc.exe
1708146924.672947 4  99.1   94475 root       0 -20    8380   1136   1032 R   0.0   2:54.82 test-cpu-determinism.rdtsc.exe
1708146925.780438 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   2:55.92 test-cpu-determinism.rdtsc.exe
1708146926.883953 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   2:57.03 test-cpu-determinism.rdtsc.exe
1708146927.994432 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   2:58.14 test-cpu-determinism.rdtsc.exe
1708146929.102227 4  98.2   94475 root       0 -20    8380   1136   1032 R   0.0   2:59.23 test-cpu-determinism.rdtsc.exe
1708146930.214408 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   3:00.35 test-cpu-determinism.rdtsc.exe
1708146931.318077 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   3:01.45 test-cpu-determinism.rdtsc.exe
1708146932.426578 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   3:02.56 test-cpu-determinism.rdtsc.exe
1708146933.532599 4  99.1   94475 root       0 -20    8380   1136   1032 R   0.0   3:03.66 test-cpu-determinism.rdtsc.exe
1708146934.641033 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   3:04.77 test-cpu-determinism.rdtsc.exe
1708146935.755058 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   3:05.89 test-cpu-determinism.rdtsc.exe
1708146936.866391 4  99.1   94475 root       0 -20    8380   1136   1032 R   0.0   3:07.00 test-cpu-determinism.rdtsc.exe
1708146937.979650 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   3:08.12 test-cpu-determinism.rdtsc.exe
1708146939.083666 4  98.2   94475 root       0 -20    8380   1136   1032 R   0.0   3:09.21 test-cpu-determinism.rdtsc.exe
1708146940.191872 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   3:10.32 test-cpu-determinism.rdtsc.exe
1708146941.308903 4  99.1   94475 root       0 -20    8380   1136   1032 R   0.0   3:11.43 test-cpu-determinism.rdtsc.exe
1708146942.421443 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   3:12.54 test-cpu-determinism.rdtsc.exe
1708146943.532236 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   3:13.66 test-cpu-determinism.rdtsc.exe
1708146944.638232 4  99.1   94475 root       0 -20    8380   1136   1032 R   0.0   3:14.76 test-cpu-determinism.rdtsc.exe
1708146945.747035 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   3:15.87 test-cpu-determinism.rdtsc.exe
1708146946.860739 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   3:16.98 test-cpu-determinism.rdtsc.exe
1708146947.968422 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   3:18.09 test-cpu-determinism.rdtsc.exe
1708146949.077003 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   3:19.20 test-cpu-determinism.rdtsc.exe
1708146950.185642 4  99.1   94475 root       0 -20    8380   1136   1032 R   0.0   3:20.30 test-cpu-determinism.rdtsc.exe
1708146951.295423 P  %CPU     PID USER      PR  NI    VIRT    RES    SHR S  %MEM     TIME+ COMMAND
1708146951.295453 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   3:21.41 test-cpu-determinism.rdtsc.exe
1708146952.402017 4  99.1   94475 root       0 -20    8380   1136   1032 R   0.0   3:22.51 test-cpu-determinism.rdtsc.exe
1708146953.510716 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   3:23.62 test-cpu-determinism.rdtsc.exe
1708146954.614700 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   3:24.73 test-cpu-determinism.rdtsc.exe
1708146955.729972 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   3:25.84 test-cpu-determinism.rdtsc.exe
1708146956.838767 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   3:26.95 test-cpu-determinism.rdtsc.exe
1708146957.950640 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   3:28.06 test-cpu-determinism.rdtsc.exe
1708146959.062505 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   3:29.17 test-cpu-determinism.rdtsc.exe
1708146960.170216 4  99.1   94475 root       0 -20    8380   1136   1032 R   0.0   3:30.27 test-cpu-determinism.rdtsc.exe
1708146961.274085 4  99.1   94475 root       0 -20    8380   1136   1032 R   0.0   3:31.37 test-cpu-determinism.rdtsc.exe
1708146962.377699 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   3:32.48 test-cpu-determinism.rdtsc.exe
1708146963.479699 4  99.1   94475 root       0 -20    8380   1136   1032 R   0.0   3:33.58 test-cpu-determinism.rdtsc.exe
1708146964.590154 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   3:34.69 test-cpu-determinism.rdtsc.exe
1708146965.699338 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   3:35.80 test-cpu-determinism.rdtsc.exe
1708146966.812121 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   3:36.91 test-cpu-determinism.rdtsc.exe
1708146967.908329 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   3:38.01 test-cpu-determinism.rdtsc.exe
1708146969.015544 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   3:39.12 test-cpu-determinism.rdtsc.exe
1708146970.122292 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   3:40.23 test-cpu-determinism.rdtsc.exe
1708146971.229048 4  98.2   94475 root       0 -20    8380   1136   1032 R   0.0   3:41.32 test-cpu-determinism.rdtsc.exe
1708146972.335954 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   3:42.43 test-cpu-determinism.rdtsc.exe
1708146973.446589 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   3:43.54 test-cpu-determinism.rdtsc.exe
1708146974.554255 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   3:44.65 test-cpu-determinism.rdtsc.exe
1708146975.662117 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   3:45.76 test-cpu-determinism.rdtsc.exe
1708146976.771738 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   3:46.87 test-cpu-determinism.rdtsc.exe
1708146977.884156 4  99.1   94475 root       0 -20    8380   1136   1032 R   0.0   3:47.98 test-cpu-determinism.rdtsc.exe
1708146978.994170 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   3:49.09 test-cpu-determinism.rdtsc.exe
1708146980.102178 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   3:50.20 test-cpu-determinism.rdtsc.exe
1708146981.210058 4  98.2   94475 root       0 -20    8380   1136   1032 R   0.0   3:51.29 test-cpu-determinism.rdtsc.exe
1708146982.321428 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   3:52.40 test-cpu-determinism.rdtsc.exe
1708146983.430331 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   3:53.51 test-cpu-determinism.rdtsc.exe
1708146984.537153 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   3:54.62 test-cpu-determinism.rdtsc.exe
1708146985.639449 4  99.1   94475 root       0 -20    8380   1136   1032 R   0.0   3:55.72 test-cpu-determinism.rdtsc.exe
1708146986.751286 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   3:56.83 test-cpu-determinism.rdtsc.exe
1708146987.857910 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   3:57.94 test-cpu-determinism.rdtsc.exe
1708146988.966448 4  99.1   94475 root       0 -20    8380   1136   1032 R   0.0   3:59.04 test-cpu-determinism.rdtsc.exe
1708146990.074028 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   4:00.15 test-cpu-determinism.rdtsc.exe
1708146991.182871 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   4:01.26 test-cpu-determinism.rdtsc.exe
1708146992.291020 4  99.1   94475 root       0 -20    8380   1136   1032 R   0.0   4:02.36 test-cpu-determinism.rdtsc.exe
1708146993.404296 4  99.1   94475 root       0 -20    8380   1136   1032 R   0.0   4:03.47 test-cpu-determinism.rdtsc.exe
1708146994.512627 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   4:04.58 test-cpu-determinism.rdtsc.exe
1708146995.617389 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   4:05.69 test-cpu-determinism.rdtsc.exe
1708146996.725948 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   4:06.80 test-cpu-determinism.rdtsc.exe
1708146997.835431 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   4:07.91 test-cpu-determinism.rdtsc.exe
1708146998.944046 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   4:09.02 test-cpu-determinism.rdtsc.exe
1708147000.054180 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   4:10.13 test-cpu-determinism.rdtsc.exe
1708147001.161212 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   4:11.23 test-cpu-determinism.rdtsc.exe
1708147002.270369 4  99.1   94475 root       0 -20    8380   1136   1032 R   0.0   4:12.33 test-cpu-determinism.rdtsc.exe
1708147003.378539 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   4:13.44 test-cpu-determinism.rdtsc.exe
1708147004.486848 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   4:14.55 test-cpu-determinism.rdtsc.exe
1708147005.595066 P  %CPU     PID USER      PR  NI    VIRT    RES    SHR S  %MEM     TIME+ COMMAND
1708147005.595094 4  99.1   94475 root       0 -20    8380   1136   1032 R   0.0   4:15.65 test-cpu-determinism.rdtsc.exe
1708147006.703135 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   4:16.76 test-cpu-determinism.rdtsc.exe
1708147007.809219 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   4:17.87 test-cpu-determinism.rdtsc.exe
1708147008.918206 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   4:18.98 test-cpu-determinism.rdtsc.exe
1708147010.026335 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   4:20.09 test-cpu-determinism.rdtsc.exe
1708147011.138465 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   4:21.20 test-cpu-determinism.rdtsc.exe
1708147012.244273 4  99.1   94475 root       0 -20    8380   1136   1032 R   0.0   4:22.30 test-cpu-determinism.rdtsc.exe
1708147013.351024 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   4:23.40 test-cpu-determinism.rdtsc.exe
1708147014.454857 4  99.1   94475 root       0 -20    8380   1136   1032 R   0.0   4:24.50 test-cpu-determinism.rdtsc.exe
1708147015.564986 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   4:25.62 test-cpu-determinism.rdtsc.exe
1708147016.679637 4  99.1   94475 root       0 -20    8380   1136   1032 R   0.0   4:26.73 test-cpu-determinism.rdtsc.exe
1708147017.782524 4  99.1   94475 root       0 -20    8380   1136   1032 R   0.0   4:27.83 test-cpu-determinism.rdtsc.exe
1708147018.889879 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   4:28.94 test-cpu-determinism.rdtsc.exe
1708147020.005820 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   4:30.06 test-cpu-determinism.rdtsc.exe
1708147021.113476 4  99.1   94475 root       0 -20    8380   1136   1032 R   0.0   4:31.16 test-cpu-determinism.rdtsc.exe
1708147022.216852 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   4:32.27 test-cpu-determinism.rdtsc.exe
1708147023.320215 4  98.2   94475 root       0 -20    8380   1136   1032 R   0.0   4:33.36 test-cpu-determinism.rdtsc.exe
1708147024.425348 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   4:34.46 test-cpu-determinism.rdtsc.exe
1708147025.535928 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   4:35.57 test-cpu-determinism.rdtsc.exe
1708147026.641645 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   4:36.68 test-cpu-determinism.rdtsc.exe
1708147027.749597 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   4:37.79 test-cpu-determinism.rdtsc.exe
1708147028.855390 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   4:38.90 test-cpu-determinism.rdtsc.exe
1708147029.962740 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   4:40.01 test-cpu-determinism.rdtsc.exe
1708147031.070463 4  99.1   94475 root       0 -20    8380   1136   1032 R   0.0   4:41.11 test-cpu-determinism.rdtsc.exe
1708147032.180888 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   4:42.22 test-cpu-determinism.rdtsc.exe
1708147033.288801 4  99.1   94475 root       0 -20    8380   1136   1032 R   0.0   4:43.32 test-cpu-determinism.rdtsc.exe
1708147034.393502 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   4:44.43 test-cpu-determinism.rdtsc.exe
1708147035.497393 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   4:45.53 test-cpu-determinism.rdtsc.exe
1708147036.607990 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   4:46.64 test-cpu-determinism.rdtsc.exe
1708147037.714596 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   4:47.75 test-cpu-determinism.rdtsc.exe
1708147038.821573 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   4:48.85 test-cpu-determinism.rdtsc.exe
1708147039.929426 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   4:49.96 test-cpu-determinism.rdtsc.exe
1708147041.040090 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   4:51.07 test-cpu-determinism.rdtsc.exe
1708147042.148222 4  99.1   94475 root       0 -20    8380   1136   1032 R   0.0   4:52.17 test-cpu-determinism.rdtsc.exe
1708147043.254981 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   4:53.28 test-cpu-determinism.rdtsc.exe
1708147044.363011 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   4:54.38 test-cpu-determinism.rdtsc.exe
1708147045.469511 4  98.2   94475 root       0 -20    8380   1136   1032 R   0.0   4:55.48 test-cpu-determinism.rdtsc.exe
1708147046.579161 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   4:56.59 test-cpu-determinism.rdtsc.exe
1708147047.691631 4  99.1   94475 root       0 -20    8380   1136   1032 R   0.0   4:57.70 test-cpu-determinism.rdtsc.exe
1708147048.796506 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   4:58.81 test-cpu-determinism.rdtsc.exe
1708147049.903962 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   4:59.92 test-cpu-determinism.rdtsc.exe
1708147051.013149 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   5:01.03 test-cpu-determinism.rdtsc.exe
1708147052.118600 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   5:02.13 test-cpu-determinism.rdtsc.exe
1708147053.226211 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   5:03.25 test-cpu-determinism.rdtsc.exe
1708147054.333441 4  99.9   94475 root       0 -20    8380   1136   1032 R   0.0   5:04.35 test-cpu-determinism.rdtsc.exe
